Car URL,Encoded City,Ignition Type,Fuel Type,Body Type,Kilometers Driven,Transmission Type,Number of Owners,Ownership History,Car Manufacturer,Car Model,Car Model Year,Car Variant,Car Price,Mileage (km/l),Engine Capacity (L),Max Power (hp),Torque (Nm),Seats Capacity,Wheel Size (inches),Year of Registration,Fuel Type (Overview),Seats (Overview),Kilometers Driven (Overview),RTO Location,Ownership Type,Engine Displacement (L),Transmission (Overview),Year of Manufacture,Log of Car Price,Log of Overview Kilometers Driven,Log of Engine Capacity,Log of Max Power,Engine Capacity Binned,Wheel Size Binned,Engine and Torque Interaction,Car Age (years),Encoded Variant Name,Trending Text Length,Has Power Steering,Mileage Binned
600,0,0,4,3,29268,1,1,1,9,74,2014,1352,330000.0,21.1,814,55.2,74.5,5,0.0,2016.0,4,5,29268,150,1,814,1,2014,12.706850963741102,10.284284214428578,6.703188113240863,4.028916756899646,2,2,60643.0,7.0,11,151,1,0
8270,0,0,4,9,20000,0,1,1,31,305,2019,155,990000.0,18.19,1197,103.2,175.0,5,15.0,2019.0,4,5,20000,131,1,1197,0,2019,13.805461232211272,9.90353755128617,7.088408778675395,4.646312129319266,3,1,209475.0,4.0,2,151,1,2
8095,0,0,4,9,30000,1,1,1,30,295,2018,1125,750000.0,17.1,1496,105.5,140.0,5,0.0,2018.0,4,5,30000,133,1,1496,1,2018,13.527829818844937,10.308985993422082,7.311218384419629,4.66814498514948,3,2,209440.0,5.0,1,151,1,2
419,0,0,4,3,64374,0,1,1,8,66,2018,160,755000.0,19.0,1199,88.7,110.0,5,15.0,2016.0,4,5,64374,135,1,1199,0,2018,13.534474352733596,11.072480637966038,7.090076835776092,4.49647076906475,3,1,131890.0,7.0,21,151,1,2
7136,0,0,1,8,30000,1,1,1,16,122,2021,1610,1750000.0,17.41,1956,167.68,350.0,5,17.0,2021.0,1,5,30000,152,1,1956,1,2021,14.375126917328105,10.308985993422082,7.579167967396076,5.128003428878359,3,0,684600.0,2.0,3,151,1,2
4007,0,0,4,8,7100,0,1,1,9,71,2022,1619,2082999.9999999998,14.2,1999,156.9,191.0,6,18.0,2016.0,4,6,7100,133,1,1999,0,2022,14.549320200319807,8.867990898182093,7.600902459542082,5.061961921261596,3,0,381809.0,7.0,1,151,1,2
791,0,0,4,3,43679,1,1,1,9,89,2010,1098,271000.0,19.81,1086,68.05,99.04,5,13.0,2016.0,4,5,43679,165,1,1086,1,2010,12.509877789891931,10.684645610418787,6.99117688712121,4.234830879855301,3,1,107557.44,7.0,4,151,1,2
4090,0,0,4,8,40000,0,1,1,9,73,2018,399,1280000.0,14.8,1591,121.3,151.0,5,17.0,2018.0,4,5,40000,165,1,1591,0,2018,14.062371417145494,10.596659732783579,7.3727463664043285,4.8064770426931265,3,0,240241.0,5.0,7,151,1,2
965,0,0,1,3,40562,1,1,1,9,90,2012,1099,436000.00000000006,22.54,1396,88.76,219.6,5,14.0,2016.0,1,5,40562,165,1,1396,1,2012,12.985399815906522,10.610611600026868,7.242082359256962,4.497139441774387,3,1,306561.6,7.0,1,151,1,0
4163,0,0,4,8,26500,0,2,2,9,73,2021,1574,1675000.0,18.9,1397,138.12,242.0,5,17.0,2016.0,4,5,26500,133,3,1397,0,2021,14.331324320256051,10.184937747111391,7.242797922793756,4.935336870046028,3,0,338074.0,7.0,3,151,1,2
4787,0,0,4,8,20000,0,1,1,9,85,2019,1581,1250000.0,18.15,998,118.35,171.6,5,16.0,2019.0,4,5,20000,135,1,998,0,2019,14.038654909278163,9.90353755128617,6.906754778648554,4.782060352784839,2,0,171256.8,4.0,13,151,1,2
1251,0,0,1,8,58600,0,1,1,17,147,2016,815,1350000.0,16.0,2179,140.0,330.0,7,17.0,2016.0,1,7,58600,135,1,2179,0,2016,14.115615891155079,10.978507040265917,7.687080155783135,4.948759890378168,1,0,719070.0,7.0,2,151,1,2
4788,0,0,4,8,20000,0,1,1,9,85,2019,1581,1250000.0,18.15,998,118.35,171.6,5,16.0,2019.0,4,5,20000,135,1,998,0,2019,14.038654909278163,9.90353755128617,6.906754778648554,4.782060352784839,2,0,171256.8,4.0,13,151,1,2
8242,0,0,4,8,42050,0,1,1,31,301,2020,1704,2225000.0,18.4,1498,147.94,250.0,5,17.0,2016.0,4,5,42050,133,1,1498,0,2020,14.615267923020578,10.646638446331167,7.312553498102598,5.003543540282499,3,0,374500.0,7.0,2,151,1,2
1622,0,0,4,3,65017,0,1,1,20,160,2015,1818,475000.0,23.1,998,67.04,90.0,5,0.0,2016.0,4,5,65017,134,1,998,0,2015,13.07107218827772,11.082419433618579,6.906754778648554,4.220095767527661,2,2,89820.0,7.0,17,151,1,0
2975,0,0,1,9,80000,0,2,2,1,14,2008,671,600000.0,13.2,1995,170.0,34.7,5,16.0,2008.0,1,5,80000,276,3,1995,0,2008,13.304686600863562,11.289794413577894,7.59890045687141,5.14166355650266,3,0,69226.5,15.0,8,151,1,2
5100,0,0,4,8,30000,0,1,1,12,101,2021,1360,2450000.0,14.1,1368,160.77,250.0,5,18.0,2021.0,4,5,30000,147,1,1368,0,2021,14.711598990684092,10.308985993422082,7.221835825288449,5.0861755733416025,3,0,342000.0,2.0,5,151,1,2
5148,0,0,4,8,20000,0,1,1,13,107,2020,1163,1625000.0,16.5,1353,138.08,242.0,5,17.0,2020.0,4,5,20000,133,1,1353,0,2020,14.301018989130402,9.90353755128617,7.21081845347222,4.935049307139661,3,0,327426.0,3.0,15,151,1,2
2528,0,0,1,9,36349,0,1,1,28,251,2014,1089,1650000.0,17.2,1968,138.1,320.0,5,16.0,2016.0,1,5,36349,165,1,1968,0,2014,14.316286451937186,10.500949482961666,7.585281078639126,4.935193098929397,3,0,629760.0,7.0,4,151,1,2
4457,0,0,4,3,80000,1,3,3,9,89,2009,1643,249000.00000000003,20.36,1197,78.9,111.8,5,13.0,2009.0,4,5,80000,409,4,1197,1,2009,12.425212191503038,11.289794413577894,7.088408778675395,4.380775852772229,3,1,133824.6,14.0,66,151,1,0
2378,0,0,4,8,83394,1,2,2,27,236,2014,1398,630000.0,13.24,1598,102.57,145.0,5,16.0,2016.0,4,5,83394,131,3,1598,1,2014,13.353476685668044,11.331343634511274,7.377133712833954,4.640247712600788,3,0,231710.0,7.0,1,151,1,2
2926,0,0,1,8,30000,0,2,2,0,9,2016,657,2599000.0,14.16,1968,174.3,380.0,5,17.0,2016.0,1,5,30000,131,3,1968,0,2016,14.770637698386924,10.308985993422082,7.585281078639126,5.1664987919271885,3,0,747840.0,7.0,1,151,1,2
4461,0,0,4,3,80000,1,3,3,9,89,2009,1643,249000.00000000003,20.36,1197,78.9,111.8,5,13.0,2009.0,4,5,80000,409,4,1197,1,2009,12.425212191503038,11.289794413577894,7.088408778675395,4.380775852772229,3,1,133824.6,14.0,66,151,1,0
1402,0,0,4,3,52204,1,1,1,20,156,2017,1806,385000.0,24.39,998,65.71,89.0,5,0.0,2016.0,4,5,52204,141,1,998,1,2017,12.861001210669146,10.862933554724211,6.906754778648554,4.200354866721424,2,2,88822.0,7.0,337,151,1,0
4528,0,0,4,3,110000,1,3,3,9,90,2012,149,300000.0,17.0,1197,80.0,11.4,5,14.0,2012.0,4,5,110000,167,4,1197,1,2012,12.611541086966115,11.608244735642321,7.088408778675395,4.394449154672439,3,1,13645.800000000001,11.0,9,151,1,2
3389,0,0,1,8,89000,0,1,1,6,51,2017,653,2975000.0,10.91,3198,197.0,470.0,7,18.0,2016.0,1,7,89000,146,1,3198,0,2017,14.905754933096265,11.39640288460621,8.070593539949519,5.288267030694535,4,0,1503060.0,7.0,15,151,1,2
1374,0,0,4,3,29813,1,2,2,20,155,2014,1806,276000.0,22.05,796,47.33,69.0,5,0.0,2016.0,4,5,29813,167,3,796,1,2014,12.52815976788113,10.302733360830375,6.680854678790215,3.8780524858569927,2,2,54924.0,7.0,337,151,1,0
3425,0,0,4,3,30000,1,1,1,6,54,2018,180,500000.0,18.16,1196,86.8,112.0,5,14.0,2018.0,4,5,30000,409,1,1196,1,2018,13.122365377402328,10.308985993422082,7.087573705557973,4.475061500641071,3,1,133952.0,5.0,1,151,1,2
1797,0,0,4,3,13345,0,1,1,20,172,2020,67,730000.0,20.89,1197,81.8,113.0,5,15.0,2016.0,4,5,13345,131,1,1197,0,2020,13.500801182986649,9.498971993463552,7.088408778675395,4.416428061391214,3,1,135261.0,7.0,10,151,1,0
4001,0,0,1,8,17100,0,1,1,9,71,2022,307,2245000.0,18.1,1498,113.42,250.0,7,18.0,2016.0,1,7,17100,167,1,1498,0,2022,14.624216524592692,9.746892220313054,7.312553498102598,4.739875888840383,3,0,374500.0,7.0,2,151,1,2
4362,0,0,4,3,75000,1,1,1,9,77,2014,1640,399000.0,18.9,1197,82.0,114.0,5,0.0,2016.0,4,5,75000,135,1,1197,1,2014,12.896719202134523,11.225256725762893,7.088408778675395,4.418840607796598,3,2,136458.0,7.0,97,151,1,2
847,0,0,4,3,75523,1,2,2,9,89,2011,1640,312000.0,20.36,1197,78.9,111.8,5,13.0,2016.0,4,5,75523,165,3,1197,1,2011,12.650761671914688,11.232205765518422,7.088408778675395,4.380775852772229,3,1,133824.6,7.0,97,151,1,0
5530,0,0,1,8,47000,1,1,1,17,147,2015,1863,1275000.0,16.0,2179,140.0,330.0,7,17.0,2016.0,1,7,47000,131,1,2179,1,2015,14.058457520888082,10.757924157061597,7.687080155783135,4.948759890378168,1,0,719070.0,7.0,10,151,1,2
7562,0,0,1,8,36500,1,1,1,29,256,2022,1937,1989999.9999999998,16.35,1956,167.67,350.0,5,17.0,2016.0,1,5,36500,133,1,1956,1,2022,14.503645699213111,10.505094936455558,7.579167967396076,5.127944143269923,3,0,684600.0,7.0,3,151,1,2
2493,0,0,4,5,28253,1,1,1,27,243,2020,1466,719000.0,20.0,999,71.01,96.0,7,0.0,2016.0,4,7,28253,131,1,999,1,2020,13.4856180275228,10.24899031947161,6.907755278982137,4.276804998260776,2,2,95904.0,7.0,14,151,1,2
4067,0,0,1,8,50000,1,1,1,9,73,2016,376,1260000.0,19.67,1582,126.2,259.9,5,16.0,2016.0,1,5,50000,165,1,1582,1,2016,14.04662307257814,10.819798284210286,7.367077059881012,4.845760650906022,3,0,411161.8,7.0,5,151,1,2
4433,0,0,4,3,90000,1,2,2,9,89,2010,1333,300000.0,20.36,1197,78.9,111.7,5,13.0,2010.0,4,5,90000,165,3,1197,1,2010,12.611541086966115,11.407576060361786,7.088408778675395,4.380775852772229,3,1,133704.9,13.0,77,151,1,0
3120,0,0,1,8,70000,0,2,2,1,23,2016,2146,3981000.0,15.97,2993,258.0,560.0,5,19.0,2016.0,1,5,70000,188,3,2993,0,2016,15.19704385317559,11.156264806643742,8.004365564979574,5.556828061699537,1,0,1676080.0,7.0,1,151,1,2
903,0,0,4,3,52571,1,1,1,9,90,2016,851,627000.0,18.6,1197,81.83,114.7,5,16.0,2016.0,4,5,52571,167,1,1197,1,2016,13.348703414510117,10.8699389376019,7.088408778675395,4.416790314610172,3,0,137295.9,7.0,40,151,1,2
2954,0,0,1,9,70000,0,2,2,1,14,2010,674,1300000.0,16.07,1995,181.0,380.0,5,16.0,2010.0,1,5,70000,131,3,1995,0,2010,14.077875591662238,11.156264806643742,7.59890045687141,5.204006687076795,3,0,758100.0,13.0,2,151,1,2
312,0,0,4,9,61993,1,1,1,8,63,2015,2099,672000.0,17.4,1497,117.3,145.0,5,15.0,2016.0,4,5,61993,134,1,1497,1,2015,13.418015107599418,11.034792885150756,7.311886164077165,4.773223770984341,3,1,217065.0,7.0,51,151,1,2
4753,0,0,1,8,57000,0,1,1,9,84,2017,520,1825000.0,16.38,1995,182.46,400.11,5,18.0,2016.0,1,5,57000,164,1,1995,0,2017,14.417091092943783,10.950824090522445,7.59890045687141,5.2119966600815095,3,0,798219.4500000001,7.0,1,151,1,2
7898,0,0,1,8,80000,1,2,2,30,285,2021,602,3500000.0,14.24,2755,174.5,420.0,7,17.0,2021.0,1,7,80000,133,3,2755,1,2021,15.068273812173887,11.289794413577894,7.9215356321335495,5.167639042905921,1,0,1157100.0,2.0,2,151,1,2
990,0,0,4,3,36359,1,1,1,9,90,2013,1643,440000.00000000006,18.5,1197,82.85,113.7,5,14.0,2016.0,4,5,36359,131,1,1197,1,2013,12.994532278619134,10.501224548291415,7.088408778675395,4.429029488269218,3,1,136098.9,7.0,66,151,1,2
7565,0,0,1,8,70000,1,2,2,29,256,2019,1957,1460000.0,17.0,1956,138.1,350.0,5,17.0,2019.0,1,5,70000,167,3,1956,1,2019,14.19394767861579,11.156264806643742,7.579167967396076,4.935193098929397,3,0,684600.0,4.0,7,151,1,2
7114,0,0,4,8,7500,0,1,1,16,122,2022,1605,2041000.0,18.9,1451,141.0,250.0,5,18.0,2016.0,4,5,7500,131,1,1451,0,2022,14.528950931747765,8.922791623969637,7.280697195384741,4.955827057601261,3,0,362750.0,7.0,10,151,1,2
1141,0,0,4,9,30301,0,1,1,9,86,2017,1782,1033000.0,17.0,1591,121.3,151.0,5,16.0,2016.0,4,5,30301,160,1,1591,0,2017,13.847978716155518,10.31896899591978,7.3727463664043285,4.8064770426931265,3,0,240241.0,7.0,6,151,1,2
4459,0,0,4,3,66000,1,1,1,9,89,2010,1643,275000.0,20.36,1197,78.9,111.8,5,13.0,2016.0,4,5,66000,133,1,1197,1,2010,12.524530013005734,11.097425172408931,7.088408778675395,4.380775852772229,3,1,133824.6,7.0,66,151,1,0
988,0,0,4,3,56010,1,1,1,9,90,2017,1643,676000.0,18.6,1197,81.83,114.7,5,0.0,2016.0,4,5,56010,160,1,1197,1,2017,13.423949834313948,10.933303378999149,7.088408778675395,4.416790314610172,3,2,137295.9,7.0,66,151,1,2
7004,0,0,1,8,47000,0,1,1,21,206,2017,628,4290000.0,17.9,2143,170.0,400.0,5,18.0,2016.0,1,5,47000,133,1,2143,0,2017,15.271797524004405,10.757924157061597,7.670428522190693,5.14166355650266,1,0,857200.0,7.0,1,151,1,2
7224,0,0,1,8,60000,1,2,2,24,229,2014,1951,650000.0,19.01,1461,108.5,248.0,5,16.0,2014.0,1,5,60000,133,3,1461,1,2014,13.384729180332174,11.002116507732017,7.2875606403097235,4.695924549256556,3,0,362328.0,9.0,3,151,1,2
2010,0,0,1,3,83829,1,1,1,20,179,2014,1765,444000.00000000006,25.2,1248,74.0,190.0,5,0.0,2016.0,1,5,83829,165,1,1248,1,2014,13.003582093664077,11.336546217631904,7.130098510125578,4.31748811353631,3,2,237120.0,7.0,23,151,1,0
7328,0,0,4,3,10000,0,1,1,27,238,2020,24,509999.99999999994,22.0,999,67.0,91.0,5,0.0,2020.0,4,5,10000,164,1,999,0,2020,13.1421679654829,9.210440366976517,6.907755278982137,4.219507705176107,2,2,90909.0,3.0,10,151,1,0
7246,0,0,1,8,35000,0,2,2,27,236,2016,459,925000.0,19.6,1461,108.45,245.0,5,16.0,2016.0,1,5,35000,167,3,1461,0,2016,13.73755009757506,10.463131911491967,7.2875606403097235,4.695467823968872,3,0,357945.0,7.0,2,151,1,2
352,0,0,4,9,51116,0,2,2,8,63,2019,2109,1024000.0,18.0,1497,117.6,145.0,5,15.0,2016.0,4,5,51116,133,3,1497,0,2019,13.839228061143613,10.841872401883348,7.311886164077165,4.775756486563625,3,1,217065.0,7.0,6,151,1,2
7477,0,0,1,9,80000,1,3,3,28,249,2016,327,500000.0,21.14,1498,103.52,250.0,5,15.0,2016.0,1,5,80000,138,4,1498,1,2016,13.122365377402328,11.289794413577894,7.312553498102598,4.649378440652412,3,1,374500.0,7.0,1,151,1,0
8218,0,0,4,3,40000,0,2,2,31,300,2017,1156,994999.9999999999,17.21,1197,103.5,175.0,5,16.0,2017.0,4,5,40000,409,3,1197,0,2017,13.81049902116535,10.596659732783579,7.088408778675395,4.6491870714048655,3,0,209475.0,6.0,18,151,1,2
3866,0,0,4,8,85565,0,2,2,8,62,2012,564,935000.0,11.1,2354,158.8,218.0,5,17.0,2016.0,4,5,85565,163,3,2354,0,2012,13.74830287778897,11.357043286964823,7.764296006450518,5.073923033332174,1,0,513172.0,7.0,8,151,1,2
106,0,0,4,8,36916,1,1,1,6,50,2018,292,834000.0,17.0,1497,121.36,150.0,5,16.0,2016.0,4,5,36916,133,1,1497,1,2018,13.633989880380932,10.51642742854388,7.311886164077165,4.806967519282702,3,0,224550.0,7.0,3,151,1,2
8182,0,0,1,3,90000,1,1,1,31,300,2015,328,560000.0,20.14,1498,88.8,230.0,5,15.0,2015.0,1,5,90000,134,1,1498,1,2015,13.235693848424024,11.407576060361786,7.312553498102598,4.497584975308154,3,1,344540.0,8.0,19,151,1,0
2047,0,0,4,3,112795,1,1,1,20,179,2012,1806,454000.0,22.38,1197,88.5,113.0,5,0.0,2016.0,4,5,112795,165,1,1197,1,2012,13.025854679664231,11.633336156424432,7.088408778675395,4.4942386252808095,3,2,135261.0,7.0,337,151,1,0
6829,0,0,4,9,11000,0,1,1,21,190,2021,775,3690000.0,18.9,1332,160.92,250.0,5,17.0,2016.0,4,5,11000,134,1,1332,0,2021,15.121137287019383,9.305741456739435,7.195187320178709,5.087102386099101,3,0,333000.0,7.0,3,151,1,2
7964,0,0,4,5,120000,1,2,2,30,289,2014,519,1100000.0,11.4,1998,130.1,181.0,7,15.0,2014.0,4,7,120000,135,3,1998,1,2014,13.910821646859095,11.695255355062795,7.6004023345004,4.875960390769654,3,1,361638.0,9.0,1,151,1,2
227,0,0,4,3,36685,1,2,2,8,61,2016,1504,462000.0,19.4,1198,86.8,109.0,5,0.0,2016.0,4,5,36685,135,3,1198,1,2016,13.043322334563697,10.510150489874295,7.089243155027514,4.475061500641071,3,2,130582.0,7.0,40,151,1,2
4685,0,0,1,8,120000,0,2,2,9,80,2012,739,900000.0,11.72,2199,194.3,436.4,7,18.0,2012.0,1,7,120000,409,3,2199,0,2012,13.710151153416941,11.695255355062795,7.696212639346407,5.274536837882633,1,0,959643.6,11.0,4,151,1,2
3054,0,0,4,9,4000,0,1,1,1,18,2022,1155,7900000.0,13.32,1998,254.79,400.0,4,19.0,2016.0,4,4,4000,133,1,1998,0,2022,15.882373444019521,8.294299608857235,7.6004023345004,5.544356795339151,3,0,799200.0,7.0,1,151,1,2
1457,0,0,4,3,32184,0,2,2,20,157,2019,82,843000.0,21.4,1197,83.1,115.0,5,16.0,2016.0,4,5,32184,133,3,1197,0,2019,13.64472342322291,10.379255784486716,7.088408778675395,4.432006566978902,3,0,137655.0,7.0,23,151,1,0
5887,0,0,4,3,32279,1,1,1,20,158,2018,16,799000.0,21.1,998,100.5,150.0,5,0.0,2016.0,4,5,32279,131,1,998,1,2018,13.591117476312084,10.382203122383885,6.906754778648554,4.620058798481842,2,2,149700.0,7.0,3,151,1,0
940,0,0,4,3,59698,1,1,1,9,90,2015,862,576000.0,18.6,1197,81.83,114.7,5,16.0,2016.0,4,5,59698,131,1,1197,1,2015,13.263864675787632,10.997070548821643,7.088408778675395,4.416790314610172,3,0,137295.9,7.0,13,151,1,2
7236,0,0,1,8,46071,1,1,1,27,235,2018,264,949000.0,20.37,1461,108.45,240.0,5,17.0,2016.0,1,5,46071,161,1,1461,1,2018,13.76316513133229,10.737960669186508,7.2875606403097235,4.695467823968872,3,0,350640.0,7.0,2,151,1,0
6629,0,0,1,8,90000,1,1,1,20,183,2017,2022,795000.0,24.3,1248,88.5,200.0,5,16.0,2017.0,1,5,90000,409,1,1248,1,2017,13.586098651497313,11.407576060361786,7.130098510125578,4.4942386252808095,3,0,249600.0,6.0,28,151,1,0
4803,0,0,4,8,9554,1,1,1,9,85,2019,1585,1085000.0,18.27,998,118.35,171.6,5,16.0,2016.0,4,5,9554,134,1,998,1,2019,13.897091466615258,9.164819856674374,6.906754778648554,4.782060352784839,2,0,171256.8,7.0,6,151,1,2
5022,0,0,4,8,14000,0,1,1,12,101,2022,228,2590000.0,14.1,1368,160.77,250.0,5,18.0,2016.0,4,5,14000,131,1,1368,0,2022,14.767168819776032,9.546884034617925,7.221835825288449,5.0861755733416025,3,0,342000.0,7.0,2,151,1,2
2372,0,0,1,8,74499,1,2,2,27,236,2013,767,516000.0,20.45,1461,83.8,200.0,5,16.0,2016.0,1,5,74499,133,3,1461,1,2013,13.153863982446317,11.218554404367652,7.2875606403097235,4.440295542797857,3,0,292200.0,7.0,6,151,1,0
3353,0,0,4,8,56211,0,2,2,6,50,2017,295,777000.0,14.8,1497,121.36,150.0,5,0.0,2016.0,4,5,56211,133,3,1497,0,2017,13.563196916350243,10.936885536220636,7.311886164077165,4.806967519282702,3,2,224550.0,7.0,3,151,1,2
461,0,0,4,3,9001,1,1,1,8,66,2019,1742,753000.0,18.2,1199,88.7,110.0,5,15.0,2016.0,4,5,9001,134,1,1199,1,2019,13.531821834802397,9.105202053852878,7.090076835776092,4.49647076906475,3,1,131890.0,7.0,11,151,1,2
1249,0,0,1,8,65457,0,2,2,17,147,2017,810,1226000.0,16.0,1997,140.0,320.0,7,17.0,2016.0,1,7,65457,165,3,1997,0,2017,14.019268211138646,11.089163994578948,7.599901959208498,4.948759890378168,3,0,639040.0,7.0,3,151,1,2
437,0,0,4,3,23682,1,1,1,8,66,2017,162,725000.0,18.7,1199,88.7,110.0,5,15.0,2016.0,4,5,23682,167,1,1199,1,2017,13.493928313146206,10.072512770162733,7.090076835776092,4.49647076906475,3,1,131890.0,7.0,20,151,1,2
4891,0,0,1,9,50000,1,1,1,9,86,2020,923,1150000.0,22.0,1582,126.2,259.87,5,16.0,2020.0,1,5,50000,133,1,1582,1,2020,13.955273369904273,10.819798284210286,7.367077059881012,4.845760650906022,3,0,411114.34,3.0,3,151,1,0
2146,0,0,1,3,134557,1,2,2,20,179,2015,2020,629000.0,25.2,1248,74.0,190.0,5,15.0,2016.0,1,5,134557,167,3,1248,1,2015,13.351888125506433,11.80975061183829,7.130098510125578,4.31748811353631,3,1,237120.0,7.0,5,151,1,0
1938,0,0,4,9,96567,1,2,2,20,180,2013,1806,447000.0,22.41,1197,88.5,113.0,5,0.0,2016.0,4,5,96567,167,3,1197,1,2013,13.010316110729669,11.478002702380962,7.088408778675395,4.4942386252808095,3,2,135261.0,7.0,337,151,1,0
5948,0,0,4,3,120000,1,3,3,20,160,2015,1806,400000.0,23.1,998,67.04,90.0,5,0.0,2015.0,4,5,120000,165,4,998,1,2015,12.899222326086994,11.695255355062795,6.906754778648554,4.220095767527661,2,2,89820.0,8.0,337,151,1,0
1781,0,0,1,5,83007,1,2,2,20,165,2014,2019,786000.0,20.77,1248,88.8,200.0,7,15.0,2016.0,1,7,83007,165,3,1248,1,2014,13.574713343675166,11.326692267676115,7.130098510125578,4.497584975308154,3,1,249600.0,7.0,8,151,1,0
3891,0,0,4,3,34000,1,1,1,8,66,2018,171,745000.0,18.7,1199,88.7,110.0,5,15.0,2016.0,4,5,34000,132,1,1199,1,2018,13.521140839642674,10.434145214930487,7.090076835776092,4.49647076906475,3,1,131890.0,7.0,19,151,1,2
715,0,0,4,3,81634,0,1,1,9,77,2014,803,490000.00000000006,18.9,1197,82.0,114.0,5,14.0,2016.0,4,5,81634,150,1,1197,0,2014,13.102162710901053,11.310013370560265,7.088408778675395,4.418840607796598,3,1,136458.0,7.0,16,151,1,2
358,0,0,4,9,57284,0,2,2,8,63,2017,2111,942000.0,18.0,1497,117.6,145.0,5,16.0,2016.0,4,5,57284,167,3,1497,0,2017,13.755761615129062,10.955794088327726,7.311886164077165,4.775756486563625,3,0,217065.0,7.0,11,151,1,2
3364,0,0,4,8,70000,0,2,2,6,50,2016,340,675000.0,15.63,1499,110.4,140.0,5,16.0,2016.0,4,5,70000,167,3,1499,0,2016,13.42246945133505,11.156264806643742,7.313220387090301,4.713127327493184,3,0,209860.0,7.0,7,151,1,2
3603,0,0,4,3,70000,1,2,2,8,61,2013,1504,330000.0,19.4,1198,86.8,109.0,5,0.0,2013.0,4,5,70000,134,3,1198,1,2013,12.706850963741102,11.156264806643742,7.089243155027514,4.475061500641071,3,2,130582.0,10.0,40,151,1,2
8096,0,0,4,9,46429,0,2,2,30,295,2018,1127,875000.0,17.8,1496,105.5,140.0,5,0.0,2016.0,4,5,46429,135,3,1496,0,2018,13.681980308196241,10.745701081013967,7.311218384419629,4.66814498514948,3,2,209440.0,7.0,1,151,1,2
5791,0,0,4,3,17624,1,1,1,20,157,2017,69,869000.0,21.4,1197,83.1,115.0,5,16.0,2016.0,4,5,17624,135,1,1197,1,2017,13.675099554994853,9.777073627680469,7.088408778675395,4.432006566978902,3,0,137655.0,7.0,30,151,1,0
8291,0,0,1,9,100000,1,2,2,31,305,2012,1024,425000.0,20.54,1598,103.6,250.0,5,15.0,2012.0,1,5,100000,167,3,1598,1,2012,12.959846800844963,11.51293546492023,7.377133712833954,4.650143551630823,3,1,399500.0,11.0,15,151,1,0
3767,0,0,4,9,30000,1,1,1,8,63,2019,2114,1070000.0,17.4,1497,117.6,145.0,5,15.0,2019.0,4,5,30000,409,1,1497,1,2019,13.883170141017091,10.308985993422082,7.311886164077165,4.775756486563625,3,1,217065.0,4.0,18,151,1,2
3347,0,0,4,8,49690,1,2,2,6,50,2018,286,1025000.0,15.9,1496,120.69,149.0,5,16.0,2016.0,4,5,49690,147,3,1496,1,2018,13.840204146163925,10.813579109167462,7.311218384419629,4.801476827348709,3,0,222904.0,7.0,6,151,1,2
5566,0,0,1,8,110000,1,1,1,17,147,2016,1876,1000000.0,16.0,2179,140.0,330.0,7,0.0,2016.0,1,7,110000,140,1,2179,1,2016,13.815511557963774,11.608244735642321,7.687080155783135,4.948759890378168,1,2,719070.0,7.0,19,151,1,2
3247,0,0,4,9,50000,1,1,1,5,43,2009,1094,375000.0,16.0,1368,90.0,115.0,5,15.0,2009.0,4,5,50000,133,1,1368,1,2009,12.834683971615659,10.819798284210286,7.221835825288449,4.51085950651685,3,1,157320.0,14.0,4,151,1,2
3245,0,0,4,9,50000,1,1,1,5,43,2009,1094,375000.0,16.0,1368,90.0,115.0,5,15.0,2009.0,4,5,50000,133,1,1368,1,2009,12.834683971615659,10.819798284210286,7.221835825288449,4.51085950651685,3,1,157320.0,14.0,4,151,1,2
99,0,0,4,8,55702,0,1,1,6,50,2018,291,844000.0,14.8,1497,121.36,150.0,5,16.0,2016.0,4,5,55702,133,1,1497,0,2018,13.645908958411516,10.927789284429073,7.311886164077165,4.806967519282702,3,0,224550.0,7.0,12,151,1,2
892,0,0,1,3,45046,1,1,1,9,91,2016,237,764000.0,21.19,1396,88.73,220.0,5,16.0,2016.0,1,5,45046,134,1,1396,1,2016,13.546324377048325,10.715461668144288,7.242082359256962,4.496805161309966,3,0,307120.0,7.0,4,151,1,0
6205,0,0,4,3,53000,1,2,2,20,175,2014,1847,420000.0,18.5,1197,85.8,114.0,5,0.0,2014.0,4,5,53000,133,3,1197,1,2014,12.948012371209098,10.87806606028079,7.088408778675395,4.463606621666305,3,2,136458.0,9.0,29,151,1,2
1572,0,0,1,3,94695,1,1,1,20,157,2016,184,684000.0,27.39,1248,74.0,190.0,5,16.0,2016.0,1,5,94695,135,1,1248,1,2016,13.435714658591923,11.45842703963373,7.130098510125578,4.31748811353631,3,0,237120.0,7.0,13,151,1,0
1437,0,0,4,3,22162,1,1,1,20,157,2019,69,802999.9999999999,21.4,1197,83.1,115.0,5,16.0,2016.0,4,5,22162,135,1,1197,1,2019,13.596111238258136,10.006179510759674,7.088408778675395,4.432006566978902,3,0,137655.0,7.0,30,151,1,0
4717,0,0,4,3,70000,1,2,2,9,82,2010,1140,320000.0,17.92,1086,62.1,96.1,5,13.0,2010.0,4,5,70000,133,3,1086,1,2010,12.676079399771027,11.156264806643742,6.99117688712121,4.144720769547168,3,1,104364.59999999999,13.0,26,151,1,2
